date,discharge_m3d
2003-01-27,14679.453273292802
2003-01-28,15658.08349151232
2003-01-29,16147.398600622078
2003-01-30,16881.37126428672
2003-01-31,17615.34392795136
2003-02-01,18104.65903706112
2003-02-02,18349.316591616
2003-02-03,17860.00148250624
2003-02-04,17615.34392795136
2003-02-05,16881.37126428672
2003-02-06,16392.05615517696
2003-02-07,16147.398600622078
2003-02-08,15658.08349151232
2003-02-09,15168.768382402559
2003-02-10,14679.453273292802
2003-02-11,14190.138164183041
2003-02-12,13700.82305507328
2003-02-13,13456.1655005184
2003-02-14,13456.1655005184
2003-02-15,13211.50794596352
2003-02-16,13211.50794596352
2003-02-17,13211.50794596352
2003-02-18,13211.50794596352
2003-02-19,13456.1655005184
2003-02-20,14190.138164183041
2003-02-21,14190.138164183041
2003-02-22,13700.82305507328
2003-02-23,12966.85039140864
2003-02-24,12477.53528229888
2003-02-25,12232.877727744
2003-02-26,11743.56261863424
2003-02-27,11498.90506407936
2003-02-28,11254.247509524479
2003-03-01,11009.589954969599
2003-03-02,10764.93240041472
2003-03-03,10520.27484585983
2003-03-04,10275.617291304961
2003-03-05,10275.617291304961
2003-03-06,10030.95973675007
2003-03-07,10030.95973675007
2003-03-08,9786.3021821952
2003-03-09,9541.64462764032
2003-03-10,9541.64462764032
2003-03-11,9296.98707308544
2003-03-12,9296.98707308544
2003-03-13,9296.98707308544
2003-03-14,46484.935365427205
2003-03-15,178600.01482506242
2003-03-16,425704.14492549124
2003-03-17,795137.05230336
2003-03-18,565158.9510217728
2003-03-19,349860.30301347846
2003-03-20,212852.07246274562
2003-03-21,178600.01482506242
2003-03-22,168813.7126428672
2003-03-23,178600.01482506242
2003-03-24,161473.9860062208
2003-03-25,149241.1082784768
2003-03-26,139454.8060962816
2003-03-27,129668.5039140864
2003-03-28,117435.62618634242
2003-03-29,105202.74845859839
2003-03-30,95416.44627640319
2003-03-31,92969.87073085441
2003-04-01,90523.2951853056
2003-04-02,90523.2951853056
2003-04-03,88076.71963975679
2003-04-04,88076.71963975679
2003-04-05,83183.5685486592
2003-04-06,75843.84191201281
2003-04-07,68504.11527536639
2003-04-08,63610.96418426881
2003-04-09,58717.81309317121
2003-04-10,53824.6620020736
2003-04-11,51378.086456524805
2003-04-12,48931.510910976
2003-04-13,48931.510910976
2003-04-14,48931.510910976
2003-04-15,51378.086456524805
2003-04-16,58717.81309317121
2003-04-17,73397.266366464
2003-04-18,100309.5973675008
2003-04-19,134561.655005184
2003-04-20,171260.288188416
2003-04-21,207958.921371648
2003-04-22,176153.43927951358
2003-04-23,139454.8060962816
2003-04-24,117435.62618634242
2003-04-25,100309.5973675008
2003-04-26,88076.71963975679
2003-04-27,80736.9930031104
2003-04-28,75843.84191201281
2003-04-29,66057.5397298176
2003-04-30,68504.11527536639
2003-05-01,68504.11527536639
2003-05-02,66057.5397298176
2003-05-03,63610.96418426881
2003-05-04,58717.81309317121
2003-05-05,63610.96418426881
2003-05-06,66057.5397298176
2003-05-07,66057.5397298176
2003-05-08,73397.266366464
2003-05-09,100309.5973675008
2003-05-10,129668.5039140864
2003-05-11,242210.9790093312
2003-05-12,247104.13010042883
2003-05-13,193279.46809835522
2003-05-14,185939.74146170882
2003-05-15,183493.16591615998
2003-05-16,212852.07246274562
2003-05-17,188386.3170072576
2003-05-18,149241.1082784768
2003-05-19,163920.5615517696
2003-05-20,132115.0794596352
2003-05-21,107649.3240041472
2003-05-22,97863.021821952
2003-05-23,92969.87073085441
2003-05-24,88076.71963975679
2003-05-25,85630.144094208
2003-05-26,80736.9930031104
2003-05-27,78290.4174575616
2003-05-28,75843.84191201281
2003-05-29,68504.11527536639
2003-05-30,61164.388638720004
2003-05-31,58717.81309317121
2003-06-01,51378.086456524805
2003-06-02,48931.510910976
2003-06-03,46484.935365427205
2003-06-04,46484.935365427205
2003-06-05,46484.935365427205
2003-06-06,48931.510910976
2003-06-07,53824.6620020736
2003-06-08,83183.5685486592
2003-06-09,80736.9930031104
2003-06-10,78290.4174575616
2003-06-11,75843.84191201281
2003-06-12,68504.11527536639
2003-06-13,61164.388638720004
2003-06-14,58717.81309317121
2003-06-15,51378.086456524805
2003-06-16,44038.359819878395
2003-06-17,39145.2087287808
2003-06-18,34252.057637683196
2003-06-19,31805.4820921344
2003-06-20,24465.755455488
2003-06-21,21040.549691719672
2003-06-22,21774.52235538432
2003-06-23,21040.549691719672
2003-06-24,22997.81012815872
2003-06-25,44038.359819878395
2003-06-26,283802.7632836608
2003-06-27,477082.23138201603
2003-06-28,298482.2165569536
2003-06-29,154134.2593695744
2003-06-30,105202.74845859839
2003-07-01,78290.4174575616
2003-07-02,63610.96418426881
2003-07-03,53824.6620020736
2003-07-04,48931.510910976
2003-07-05,44038.359819878395
2003-07-06,39145.2087287808
2003-07-07,34252.057637683196
2003-07-08,29358.906546585604
2003-07-09,31805.4820921344
2003-07-10,29358.906546585604
2003-07-11,26912.3310010368
2003-07-12,24465.755455488
2003-07-13,21529.86480082944
