date,discharge_m3d
2003-01-23,100309.5973675008
2003-01-24,92969.87073085441
2003-01-25,100309.5973675008
2003-01-26,92969.87073085441
2003-01-27,90523.2951853056
2003-01-28,88076.71963975679
2003-01-29,94437.81605818369
2003-01-30,93459.18583996418
2003-01-31,91012.61029441537
2003-02-01,89055.34985797633
2003-02-02,84651.51387598849
2003-02-03,83183.5685486592
2003-02-04,105202.74845859839
2003-02-05,95171.78872184831
2003-02-06,85140.82898509824
2003-02-07,91257.26784897024
2003-02-08,82449.59588499456
2003-02-09,79024.39012122624
2003-02-10,84651.51387598849
2003-02-11,82938.91099410433
2003-02-12,84162.19876687872
2003-02-13,79269.04767578113
2003-02-14,82449.59588499456
2003-02-15,136029.60033251328
2003-02-16,148751.79316936704
2003-02-17,138476.17587806206
2003-02-18,125264.66793209856
2003-02-19,121594.80461377536
2003-02-20,144837.27229648898
2003-02-21,212362.75735363585
2003-02-22,2172559.0844473345
2003-02-23,2353605.674817946
2003-02-24,1529109.715968
2003-02-25,1049580.9090404352
2003-02-26,802476.7789400064
2003-02-27,655682.2462070785
2003-02-28,548032.9222029311
2003-03-01,486868.53356421116
2003-03-02,530906.8933840897
2003-03-03,533353.4689296384
2003-03-04,506441.13792860165
2003-03-05,518674.0156563456
2003-03-06,604304.1597505537
2003-03-07,672808.27502592
2003-03-08,614090.4619327488
2003-03-09,545586.3466573824
2003-03-10,484421.9580186624
2003-03-11,433043.8715621376
2003-03-12,386558.93619671045
2003-03-13,352306.87855902716
2003-03-14,322947.9720124416
2003-03-15,296035.6410114048
2003-03-16,278909.6121925632
2003-03-17,259337.0078281728
2003-03-18,243678.92433666048
2003-03-19,225329.6077450445
2003-03-20,768224.7213023232
2003-03-21,966397.340491776
2003-03-22,780457.5990300672
2003-03-23,648342.519570432
2003-03-24,548032.9222029311
2003-03-25,472189.08029091835
2003-03-26,430597.2960165888
2003-03-27,381665.78510561277
2003-03-28,340074.0008312832
2003-03-29,364539.7562867712
2003-03-30,411024.69165219844
2003-03-31,393898.6628333568
2003-04-01,389005.5117422592
2003-04-02,391452.087287808
2003-04-03,379219.209560064
2003-04-04,369432.90737786883
2003-04-05,352306.87855902716
2003-04-06,320501.3964668928
2003-04-07,386558.93619671045
2003-04-08,369432.90737786883
2003-04-09,707060.3326636032
2003-04-10,797583.6278489088
2003-04-11,949271.3116729344
2003-04-12,834282.2610321408
2003-04-13,716846.6348457985
2003-04-14,616537.0374782976
2003-04-15,538246.620020736
2003-04-16,469742.50474536966
2003-04-17,413471.2671977472
2003-04-18,379219.209560064
2003-04-19,359646.6051956736
2003-04-20,315608.2453757952
2003-04-21,288695.9143747584
2003-04-22,266676.7344648192
2003-04-23,247104.13010042883
2003-04-24,229244.12861792254
2003-04-25,223861.6624177152
2003-04-26,225329.6077450445
2003-04-27,204044.40049876992
2003-04-28,190098.91988914175
2003-04-29,180312.61770694656
2003-04-30,178844.67237961726
2003-05-01,204778.37316243458
2003-05-02,172728.2335157453
2003-05-03,169058.37019742207
2003-05-04,205757.00338065406
2003-05-05,205023.03071698945
2003-05-06,226063.58040870912
2003-05-07,223617.00486316034
2003-05-08,223372.34730860544
2003-05-09,215787.96311740417
2003-05-10,210160.83936264194
2003-05-11,201108.50984411137
2003-05-12,180801.93281605633
2003-05-13,167101.10976098303
2003-05-14,156091.51980601344
2003-05-15,281356.187738112
2003-05-16,288695.9143747584
2003-05-17,239030.43080011776
2003-05-18,1189035.7151367168
2003-05-19,1282005.5858675712
2003-05-20,919912.4051263488
2003-05-21,758438.419120128
2003-05-22,623876.764114944
2003-05-23,587178.130931712
2003-05-24,538246.620020736
2003-05-25,499101.4112919552
2003-05-26,560265.7999306752
2003-05-27,570052.1021128704
2003-05-28,545586.3466573824
2003-05-29,577391.8287495167
2003-05-30,555372.6488395776
2003-05-31,543139.7711118336
2003-06-01,484421.9580186624
2003-06-02,428150.72047104
2003-06-03,423257.56937994243
2003-06-04,496654.8357464064
2003-06-05,628769.9152060415
2003-06-06,499101.4112919552
2003-06-07,1149890.506407936
2003-06-08,1382315.183235072
2003-06-09,1230627.4994110463
2003-06-10,932145.2828540928
2003-06-11,787797.3256667136
2003-06-12,699720.6060269569
2003-06-13,650789.0951159808
2003-06-14,570052.1021128704
2003-06-15,538246.620020736
2003-06-16,545586.3466573824
2003-06-17,567605.5265673216
2003-06-18,594517.8575683584
2003-06-19,614090.4619327488
2003-06-20,601857.5842050049
2003-06-21,533353.4689296384
2003-06-22,472189.08029091835
2003-06-23,413471.2671977472
2003-06-24,362093.1807412224
2003-06-25,320501.3964668928
2003-06-26,278909.6121925632
2003-06-27,249550.7056459776
2003-06-28,228754.8135088128
2003-06-29,208448.23648075777
2003-06-30,187652.34434359297
2003-07-01,174930.15150673923
2003-07-02,266676.7344648192
2003-07-03,347413.7274679296
2003-07-04,261783.58337372163
2003-07-05,222149.05953583104
2003-07-06,193768.783207465
2003-07-07,176642.75438862335
2003-07-08,164654.53421543422
2003-07-09,158048.78024245249
2003-07-10,158293.43779700735
2003-07-11,144837.27229648898
2003-07-12,130647.13413230593
2003-07-13,122818.09238654976
2003-07-14,142390.69675094017
2003-07-15,121839.46216833024
2003-07-16,113521.10531346433
2003-07-17,104958.09090404352
2003-07-18,99575.62470383618
2003-07-19,97863.021821952
2003-07-20,95416.44627640319
2003-07-21,97129.04915828735
2003-07-22,95661.10383095808
2003-07-23,97618.36426739712
2003-07-24,91991.24051263487
2003-07-25,85385.48653965312
2003-07-26,77801.10234845185
2003-07-27,69972.06060269568
2003-07-28,64589.594402488314
2003-07-29,69972.06060269568
2003-07-30,73152.60881190911
2003-07-31,70706.03326636032
2003-08-01,97373.70671284223
2003-08-02,97373.70671284223
2003-08-03,125753.98304120831
2003-08-04,192056.1803255808
2003-08-05,196704.67386212354
2003-08-06,170770.97307930625
2003-08-07,217745.22355384319
2003-08-08,201108.50984411137
2003-08-09,210405.49691719678
2003-08-10,344967.1519223808
2003-08-11,665468.5483892736
2003-08-12,521120.5912018944
2003-08-13,467295.9291998208
2003-08-14,384112.3606511616
2003-08-15,318054.820921344
2003-08-16,269123.310010368
2003-08-17,234137.27970902016
2003-08-18,209426.86669897728
2003-08-19,185205.76879804416
2003-08-20,165388.5068790989
2003-08-21,150709.05360580608
2003-08-22,138476.17587806206
2003-08-23,130157.81902319616
2003-08-24,120860.83195011072
2003-08-25,113765.76286801921
2003-08-26,106181.37867681793
2003-08-27,99086.3095947264
2003-08-28,108627.95422236671
2003-08-29,106915.35134048258
2003-08-30,92725.21317629953
2003-08-31,102511.51535849473
2003-09-01,96150.41894006784
2003-09-02,139699.4636508365
2003-09-03,129179.18880497663
2003-09-04,134561.655005184
2003-09-05,135295.62766884864
2003-09-06,115967.68085901311
2003-09-07,107404.66644959232
2003-09-08,102756.1729130496
2003-09-09,96150.41894006784
2003-09-10,91257.26784897024
2003-09-11,85874.80164876288
2003-09-12,81960.2807758848
2003-09-13,93459.18583996418
2003-09-14,104224.11824037888
2003-09-15,92969.87073085441
2003-09-16,88321.37719431167
2003-09-17,82449.59588499456
2003-09-18,247104.13010042883
2003-09-19,3107150.942846976
2003-09-20,1225734.348319949
2003-09-21,809816.5055766528
2003-09-22,628769.9152060415
2003-09-23,1795786.450432819
2003-09-24,1218394.6216833023
2003-09-25,873427.4697609216
2003-09-26,665468.5483892736
2003-09-27,545586.3466573824
2003-09-28,489315.10910976003
2003-09-29,381665.78510561277
2003-09-30,327841.1231035392
2003-10-01,288695.9143747584
2003-10-02,256890.432282624
2003-10-03,227531.52573603843
2003-10-04,208692.89403531267
2003-10-05,189609.604780032
2003-10-06,174440.83639762946
2003-10-07,161718.64356077567
2003-10-08,152176.9989331354
2003-10-09,145571.24496015362
2003-10-10,138720.833432617
2003-10-11,135784.9427779584
2003-10-12,126977.27081398273
2003-10-13,121594.80461377536
2003-10-14,133583.02478696447
2003-10-15,171994.26085208065
2003-10-16,124041.38015932418
2003-10-17,119148.22906822656
2003-10-18,115478.36574990337
2003-10-19,112542.4750952448
2003-10-20,109117.26933147648
2003-10-21,108872.61177692159
2003-10-22,107404.66644959232
2003-10-23,104713.43334948864
2003-10-24,102022.20024938496
2003-10-25,100064.93981294593
2003-10-26,99330.96714928129
2003-10-27,389005.5117422592
2003-10-28,354753.454104576
2003-10-29,340074.0008312832
2003-10-30,293589.065465856
2003-10-31,264230.1589192704
2003-11-01,239030.43080011776
2003-11-02,218479.19621750785
2003-11-03,202821.11272599557
2003-11-04,187897.00189814784
2003-11-05,188630.97456181247
2003-11-06,479528.8069275648
2003-11-07,618983.6130238464
2003-11-08,560265.7999306752
2003-11-09,481975.3824731136
2003-11-10,418364.41828884487
2003-11-11,369432.90737786883
2003-11-12,379219.209560064
2003-11-13,411024.69165219844
2003-11-14,366986.33183231996
2003-11-15,359646.6051956736
2003-11-16,340074.0008312832
2003-11-17,313161.6698302464
2003-11-18,288695.9143747584
2003-11-19,1619633.0111533056
2003-11-20,1749301.5150673918
2003-11-21,1132764.4775890945
2003-11-22,853854.8653965312
2003-11-23,689934.3038447617
2003-11-24,594517.8575683584
2003-11-25,508887.71347415046
2003-11-26,442830.1737443328
2003-11-27,391452.087287808
2003-11-28,433043.8715621376
2003-11-29,447723.3248354304
2003-11-30,440383.59819878405
2003-12-01,420810.99383439356
2003-12-02,393898.6628333568
2003-12-03,366986.33183231996
2003-12-04,347413.7274679296
2003-12-05,359646.6051956736
2003-12-06,327841.1231035392
2003-12-07,303375.36764805124
2003-12-08,286249.3388292096
2003-12-09,274016.46110146557
2003-12-10,489315.10910976003
2003-12-11,1252646.6793209857
2003-12-12,924805.5562174465
2003-12-13,738865.8147557377
2003-12-14,707060.3326636032
2003-12-15,614090.4619327488
2003-12-16,543139.7711118336
2003-12-17,538246.620020736
2003-12-18,506441.13792860165
2003-12-19,474635.6558364672
2003-12-20,433043.8715621376
2003-12-21,391452.087287808
2003-12-22,357200.02965012484
2003-12-23,335180.8497401856
2003-12-24,335180.8497401856
2003-12-25,303375.36764805124
2003-12-26,288695.9143747584
2003-12-27,281356.187738112
2003-12-28,271569.8855559168
2003-12-29,261783.58337372163
2003-12-30,251997.2811915264
2003-12-31,236339.19770001408
2004-01-01,228999.47106336767
2004-01-02,224106.31997227005
2004-01-03,208692.89403531267
2004-01-04,200374.53718044673
2004-01-05,211628.78468997122
2004-01-06,201597.82495322113
2004-01-07,191322.20766191615
2004-01-08,186673.71412537343
2004-01-09,185939.74146170882
2004-01-10,176153.43927951358
2004-01-11,166367.1370973184
2004-01-12,170037.0004156416
2004-01-13,164654.53421543422
2004-01-14,160984.67089711103
2004-01-15,157559.46513334272
2004-01-16,150709.05360580608
2004-01-17,147283.84784203777
2004-01-18,168079.73997920257
2004-01-19,154378.91692412927
2004-01-20,141656.72408727554
2004-01-21,138720.833432617
2004-01-22,141656.72408727554
2004-01-23,133093.70967785473
2004-01-24,129668.5039140864
2004-01-25,122328.77727744001
2004-01-26,134561.655005184
2004-01-27,138965.49098717183
2004-01-28,122328.77727744001
2004-01-29,124775.3528229888
2004-01-30,119882.2017318912
2004-01-31,114989.0506407936
2004-02-01,112542.4750952448
2004-02-02,119148.22906822656
2004-02-03,230222.75883614208
2004-02-04,193768.783207465
2004-02-05,171994.26085208065
2004-02-06,484421.9580186624
2004-02-07,628769.9152060415
2004-02-08,533353.4689296384
2004-02-09,452616.475926528
2004-02-10,398791.8139244544
2004-02-11,352306.87855902716
2004-02-12,318054.820921344
2004-02-13,293589.065465856
2004-02-14,274016.46110146557
2004-02-15,254443.85673707523
2004-02-16,236339.19770001408
2004-02-17,226797.55307237376
2004-02-18,214564.67534462977
2004-02-19,206246.31848976383
2004-02-20,200129.87962589186
2004-02-21,204533.71560787968
2004-02-22,193524.1256529101
2004-02-23,187163.0292344832
2004-02-24,183003.8508070502
2004-02-25,178844.67237961726
2004-02-26,172238.91840663552
2004-02-27,167835.08242464767
2004-02-28,163186.58888810495
2004-02-29,160006.04067889153
2004-03-01,156825.49246967808
2004-03-02,155112.88958779394
2004-03-03,153889.60181501953
2004-03-04,152421.65648769023
2004-03-05,151198.36871491585
2004-03-06,170770.97307930625
2004-03-07,163675.90399721471
2004-03-08,173217.54862485503
2004-03-09,169547.68530653184
2004-03-10,168569.0550883123
2004-03-11,166367.1370973184
2004-03-12,163431.24644265985
2004-03-13,160250.6982334464
2004-03-14,156091.51980601344
2004-03-15,153644.94426046463
2004-03-16,223127.68975405057
2004-03-17,192056.1803255808
2004-03-18,183003.8508070502
2004-03-19,190343.57744369662
2004-03-20,184961.1112434893
2004-03-21,181780.56303427584
2004-03-22,175419.46661584897
2004-03-23,170770.97307930625
2004-03-24,166611.79465187326
2004-03-25,160984.67089711103
2004-03-26,155846.86225145854
2004-03-27,153644.94426046463
2004-03-28,148017.8205057024
2004-03-29,141167.40897816577
2004-03-30,140678.093869056
2004-03-31,146549.87517837313
2004-04-01,141167.40897816577
2004-04-02,134316.99745062913
2004-04-03,131136.44924141568
2004-04-04,126487.95570487296
2004-04-05,120860.83195011072
2004-04-06,119882.2017318912
2004-04-07,118658.9139591168
2004-04-08,117924.94129545217
2004-04-09,115233.70819534849
2004-04-10,113276.44775890945
2004-04-11,112542.4750952448
2004-04-12,298482.2165569536
2004-04-13,663021.9728437248
2004-04-14,851408.2898509824
2004-04-15,692380.8793903104
2004-04-16,565158.9510217728
2004-04-17,477082.23138201603
2004-04-18,411024.69165219844
2004-04-19,359646.6051956736
2004-04-20,320501.3964668928
2004-04-21,291142.48992030724
2004-04-22,261783.58337372163
2004-04-23,238785.7732455629
2004-04-24,219702.48399028226
2004-04-25,210405.49691719678
2004-04-26,216521.93578106878
2004-04-27,198417.27674400766
2004-04-28,180312.61770694656
2004-04-29,169303.02775197697
2004-04-30,161718.64356077567
2004-05-01,171994.26085208065
2004-05-02,283802.7632836608
2004-05-03,403684.96501555206
2004-05-04,401238.3894700032
2004-05-05,369432.90737786883
2004-05-06,330287.698649088
2004-05-07,293589.065465856
2004-05-08,264230.1589192704
2004-05-09,254443.85673707523
2004-05-10,224595.63508137982
2004-05-11,213586.04512641023
2004-05-12,210405.49691719678
2004-05-13,180557.27526150143
2004-05-14,173217.54862485503
2004-05-15,162697.2737789952
2004-05-16,154378.91692412927
2004-05-17,180557.27526150143
2004-05-18,220191.799099392
2004-05-19,195481.38608934917
2004-05-20,244657.55455488001
2004-05-21,221904.40198127617
2004-05-22,247104.13010042883
2004-05-23,201108.50984411137
2004-05-24,183982.48102526975
2004-05-25,167101.10976098303
2004-05-26,169058.37019742207
2004-05-27,195726.043643904
2004-05-28,163675.90399721471
2004-05-29,153644.94426046463
2004-05-30,144347.9571873792
2004-05-31,224350.97752682498
2004-06-01,173951.5212885197
2004-06-02,158048.78024245249
2004-06-03,149241.1082784768
2004-06-04,172972.89107030016
2004-06-05,555372.6488395776
2004-06-06,347413.7274679296
2004-06-07,315608.2453757952
2004-06-08,320501.3964668928
2004-06-09,291142.48992030724
2004-06-10,278909.6121925632
2004-06-11,374326.0584689664
2004-06-12,469742.50474536966
2004-06-13,364539.7562867712
2004-06-14,340074.0008312832
2004-06-15,489315.10910976003
2004-06-16,511334.2890196992
2004-06-17,435490.44710768637
2004-06-18,366986.33183231996
2004-06-19,327841.1231035392
2004-06-20,283802.7632836608
2004-06-21,247104.13010042883
2004-06-22,222393.71709038594
2004-06-23,207224.94870798336
2004-06-24,187652.34434359297
2004-06-25,178110.69971595265
2004-06-26,193034.81054380033
2004-06-27,152910.9715968
2004-06-28,142146.03919638527
2004-06-29,133583.02478696447
2004-06-30,124530.69526843392
2004-07-01,122084.11972288512
2004-07-02,174196.17884307457
2004-07-03,128689.87369586689
2004-07-04,494208.26020085765
2004-07-05,389005.5117422592
2004-07-06,320501.3964668928
2004-07-07,274016.46110146557
2004-07-08,236339.19770001408
2004-07-09,207714.26381709313
2004-07-10,194992.0709802394
2004-07-11,184961.1112434893
2004-07-12,237807.14302734338
2004-07-13,177621.38460684288
2004-07-14,161473.9860062208
2004-07-15,147773.1629511475
2004-07-16,133827.68234151936
2004-07-17,131625.76435052545
2004-07-18,148262.4780602573
2004-07-19,132849.05212329983
2004-07-20,121350.14705922047
2004-07-21,107649.3240041472
2004-07-22,102511.51535849473
2004-07-23,150464.3960512512
2004-07-24,134072.33989607423
2004-07-25,104713.43334948864
2004-07-26,113276.44775890945
2004-07-27,121105.4895046656
2004-07-28,120126.8592864461
2004-07-29,102022.20024938496
2004-07-30,104958.09090404352
2004-07-31,93703.84339451903
2004-08-01,119148.22906822656
2004-08-02,249550.7056459776
2004-08-03,209916.18180808704
2004-08-04,151687.6838240256
2004-08-05,145326.58740559872
2004-08-06,133093.70967785473
2004-08-07,115967.68085901311
2004-08-08,104958.09090404352
2004-08-09,96150.41894006784
2004-08-10,89300.00741253121
2004-08-11,82938.91099410433
2004-08-12,91991.24051263487
2004-08-13,114989.0506407936
2004-08-14,89789.32252164098
2004-08-15,89055.34985797633
2004-08-16,77556.44479389697
2004-08-17,70461.37571180543
2004-08-18,65568.22462070784
2004-08-19,62876.991520604155
2004-08-20,58962.470647726084
2004-08-21,59696.443311390714
2004-08-22,59207.12820228096
2004-08-23,55047.949774848006
2004-08-24,51378.086456524805
2004-08-25,48197.538247311364
2004-08-26,46484.935365427205
2004-08-27,45261.6475926528
2004-08-28,50888.771347415044
2004-08-29,65812.88217526273
2004-08-30,62387.6764114944
2004-08-31,48442.19580186625
2004-09-01,43793.70226532352
2004-09-02,42081.09938343935
2004-09-03,41347.12671977472
2004-09-04,39145.2087287808
2004-09-05,36943.290737786876
2004-09-06,46729.59291998209
2004-09-07,74865.21169379329
2004-09-08,1130317.9020435456
2004-09-09,1820252.2058883074
2004-09-10,976183.6426739711
2004-09-11,653235.6706615296
2004-09-12,486868.53356421116
2004-09-13,379219.209560064
2004-09-14,305821.9431936
2004-09-15,254443.85673707523
2004-09-16,221659.74442672127
2004-09-17,340074.0008312832
2004-09-18,746205.5413923841
2004-09-19,658128.8217526273
2004-09-20,521120.5912018944
2004-09-21,423257.56937994243
2004-09-22,347413.7274679296
2004-09-23,288695.9143747584
2004-09-24,240743.03368200196
2004-09-25,211628.78468997122
2004-09-26,186429.05657081853
2004-09-27,169792.34286108677
2004-09-28,812263.0811222016
2004-09-29,956611.0383095808
2004-09-30,697274.030481408
2004-10-01,565158.9510217728
2004-10-02,474635.6558364672
2004-10-03,401238.3894700032
2004-10-04,337627.4252857344
2004-10-05,271569.8855559168
2004-10-06,237073.17036367877
2004-10-07,208937.5515898675
2004-10-08,182759.19325249537
2004-10-09,167835.08242464767
2004-10-10,154378.91692412927
2004-10-11,144347.9571873792
2004-10-12,134806.31255973887
2004-10-13,182759.19325249537
2004-10-14,220436.45665394687
2004-10-15,154134.2593695744
2004-10-16,139944.12120539136
2004-10-17,130157.81902319616
2004-10-18,123307.40749565951
2004-10-19,122328.77727744001
2004-10-20,118903.57151367169
2004-10-21,115233.70819534849
2004-10-22,114989.0506407936
2004-10-23,112787.13264979968
2004-10-24,120126.8592864461
2004-10-25,114499.73553168384
2004-10-26,109851.24199514113
2004-10-27,107160.00889503743
2004-10-28,107404.66644959232
2004-10-29,108138.63911325697
2004-10-30,112053.15998613503
2004-10-31,108383.29666781184
2004-11-01,104224.11824037888
2004-11-02,103979.460685824
2004-11-03,101777.54269483009
2004-11-04,155846.86225145854
2004-11-05,158293.43779700735
2004-11-06,142146.03919638527
2004-11-07,141656.72408727554
2004-11-08,140433.4363145011
2004-11-09,137986.86076895232
2004-11-10,135050.97011429377
2004-11-11,132604.39456874496
2004-11-12,254443.85673707523
2004-11-13,300928.7921025024
2004-11-14,293589.065465856
2004-11-15,281356.187738112
2004-11-16,261783.58337372163
2004-11-17,240743.03368200196
2004-11-18,223372.34730860544
2004-11-19,209671.52425353217
2004-11-20,194502.7558711296
2004-11-21,178110.69971595265
2004-11-22,167835.08242464767
2004-11-23,173462.20617940993
2004-11-24,359646.6051956736
2004-11-25,746205.5413923841
2004-11-26,601857.5842050049
2004-11-27,516227.44011079683
2004-11-28,704613.7571180543
2004-11-29,618983.6130238464
2004-11-30,565158.9510217728
2004-12-01,633663.0662971392
2004-12-02,557819.2243851264
2004-12-03,516227.44011079683
2004-12-04,464849.353654272
2004-12-05,413471.2671977472
2004-12-06,376772.6340145152
2004-12-07,344967.1519223808
2004-12-08,310715.0942846976
2004-12-09,354753.454104576
2004-12-10,381665.78510561277
2004-12-11,342520.576376832
2004-12-12,327841.1231035392
2004-12-13,318054.820921344
2004-12-14,300928.7921025024
2004-12-15,281356.187738112
2004-12-16,264230.1589192704
2004-12-17,247104.13010042883
2004-12-18,234137.27970902016
2004-12-19,224840.29263593475
2004-12-20,197193.9889712333
2004-12-21,194502.7558711296
2004-12-22,183493.16591615998
2004-12-23,1174356.261863424
2004-12-24,1348063.1255973887
2004-12-25,941931.5850362879
2004-12-26,748652.1169379328
2004-12-27,618983.6130238464
2004-12-28,526013.742292992
2004-12-29,464849.353654272
2004-12-30,411024.69165219844
2004-12-31,369432.90737786883
2005-01-01,332734.2741946368
2005-01-02,300928.7921025024
2005-01-03,274016.46110146557
2005-01-04,259337.0078281728
2005-01-05,244657.55455488001
2005-01-06,230956.73149980674
2005-01-07,217500.56599928834
2005-01-08,217500.56599928834
2005-01-09,199395.9069622272
2005-01-10,190588.23499825154
2005-01-11,182514.53569794048
2005-01-12,176153.43927951358
2005-01-13,171260.288188416
2005-01-14,621430.1885693952
2005-01-15,415917.842743296
2005-01-16,396345.2383789056
2005-01-17,369432.90737786883
2005-01-18,332734.2741946368
2005-01-19,308268.5187391488
2005-01-20,291142.48992030724
2005-01-21,276463.03664701444
2005-01-22,249550.7056459776
2005-01-23,225084.9501904896
2005-01-24,215298.6480082944
2005-01-25,200619.1947350016
2005-01-26,205512.34582609922
2005-01-27,190832.89255280638
2005-01-28,176153.43927951358
2005-01-29,168813.7126428672
2005-01-30,181046.5903706112
2005-01-31,178110.69971595265
2005-02-01,167835.08242464767
2005-02-02,164899.19176998912
2005-02-03,164409.87666087938
2005-02-04,160250.6982334464
2005-02-05,158293.43779700735
2005-02-06,154868.23203323904
2005-02-07,152421.65648769023
2005-02-08,152421.65648769023
2005-02-09,154378.91692412927
2005-02-10,158048.78024245249
2005-02-11,151932.3413785805
2005-02-12,153644.94426046463
2005-02-13,152910.9715968
2005-02-14,157559.46513334272
2005-02-15,153155.6291513549
2005-02-16,151932.3413785805
2005-02-17,150953.71116036095
2005-02-18,146794.532732928
2005-02-19,141656.72408727554
2005-02-20,142390.69675094017
2005-02-21,152176.9989331354
2005-02-22,162452.61622444034
2005-02-23,148751.79316936704
2005-02-24,153889.60181501953
2005-02-25,152176.9989331354
2005-02-26,148507.13561481217
2005-02-27,148507.13561481217
2005-02-28,167101.10976098303
2005-03-01,162207.95866988544
2005-03-02,156091.51980601344
2005-03-03,156336.1773605683
2005-03-04,159516.72556978176
2005-03-05,185695.08390715392
2005-03-06,178600.01482506242
2005-03-07,199885.22207133696
2005-03-08,315608.2453757952
2005-03-09,376772.6340145152
2005-03-10,366986.33183231996
2005-03-11,340074.0008312832
2005-03-12,310715.0942846976
2005-03-13,288695.9143747584
2005-03-14,315608.2453757952
2005-03-15,274016.46110146557
2005-03-16,264230.1589192704
2005-03-17,256890.432282624
2005-03-18,244657.55455488001
2005-03-19,237073.17036367877
2005-03-20,230956.73149980674
2005-03-21,225084.9501904896
2005-03-22,221415.0868721664
2005-03-23,298482.2165569536
2005-03-24,298482.2165569536
2005-03-25,330287.698649088
2005-03-26,327841.1231035392
2005-03-27,335180.8497401856
2005-03-28,1003095.9736750079
2005-03-29,1184142.5640456192
2005-03-30,915019.2540352512
2005-03-31,751098.6924834816
2005-04-01,638556.2173882368
2005-04-02,929698.707308544
2005-04-03,895446.6496708608
2005-04-04,790243.9012122623
2005-04-05,682594.5772081153
2005-04-06,594517.8575683584
2005-04-07,533353.4689296384
2005-04-08,513780.864565248
2005-04-09,450169.9003809792
2005-04-10,420810.99383439356
2005-04-11,384112.3606511616
2005-04-12,362093.1807412224
2005-04-13,354753.454104576
2005-04-14,315608.2453757952
2005-04-15,291142.48992030724
2005-04-16,271569.8855559168
2005-04-17,251997.2811915264
2005-04-18,237807.14302734338
2005-04-19,226308.237963264
2005-04-20,214809.33289918464
2005-04-21,210160.83936264194
2005-04-22,240987.6912365568
2005-04-23,274016.46110146557
