tmp.site,tmp.area,Lb,Wb,X1,ALPHA,BETA,Ks,Kb,Kz,POR,Qthresh,Rs,Rb1,Rb2,Prec,Frac4Rise,RecessionRMSE,SDRError
01134500,195000000.0,43603.255938538685,587.2534908414185,1.6584352561678375,0.03659810237783085,5.6538620682756395,71.16832183790343,12.868953848395469,0.6686386722217978,0.015964104522686696,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4578106885069951,0.2974930887373358
01134500,195000000.0,30986.39458803735,528.6732484527951,1.8211133661144556,0.06520089753949498,9.666071527607322,21.880897542586183,6.568446292674315,0.5875018857088918,0.015215590504100398,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5043692634673014,0.1493978079131033
01134500,195000000.0,54336.66116258172,372.08702982018013,1.1931941955160994,0.06649780490592135,5.800575970013942,21.729282745003353,11.034191962748153,0.09305730288587045,0.015845538341757254,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4696113896501164,0.25171077922119267
01134500,195000000.0,30018.9248798783,528.2931607436984,1.1742651000595397,0.07007372740383926,5.610324035080863,18.498631612285106,12.32799252892392,1.0132773037887797,0.015881649992707216,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5565451669404842,0.04236041612963548
01134500,195000000.0,54604.67125718319,363.91172427825046,1.3329855216520956,0.06665708896791338,5.58204039237283,21.391916042238744,12.488867100869262,0.10422187623028352,0.015851853897190297,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.46801939829282996,0.2568540095037727
01134500,195000000.0,42756.529339907895,432.8162501506692,1.1807545889069735,0.06939386262678103,5.537229245120701,19.18673645291033,13.395204677652378,0.4524879859579633,0.01610194053789174,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5058261265785003,0.14786314393912325
01134500,195000000.0,54368.30206033805,364.0086413164692,1.317863548892989,0.06524329836111988,5.653007047303541,21.53578173013007,12.900663402954036,6.6168128280055605,0.015853901115016365,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.476043979279176,0.24121833649246816
01134500,195000000.0,33582.041803514294,483.30764898794513,4.343804562528579,0.07155559655629193,9.13057898584952,22.234052118447373,13.968408622666807,4.822295441615867,0.015277334170712432,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.48686952236452385,0.2082129389475107
01134500,195000000.0,30026.621977671195,537.4437844997034,1.2125378759476215,0.06934875244073993,5.610324035080863,19.069219842828513,12.910526834468932,7.062331686468559,0.01582458660707392,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5578981028798088,0.04091420659219214
01134500,195000000.0,54476.81769846883,363.76708300697567,1.3298795013162863,0.06650076641974563,6.741605566754523,18.754617197737357,12.629899299833577,0.17757546783175399,0.01584553213649011,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4895917145138271,0.2027126361460877
01134500,195000000.0,51883.544874341154,369.10608738831223,2.8989596037179712,0.03764130401188578,5.608912133230419,38.84460670415127,12.705560726220105,0.4805290617819492,0.015750812609987272,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4363496873185828,0.41447745086671917
01134500,195000000.0,65515.972252536056,368.85432495045023,1.2296231772141109,0.03287317490083564,5.440269955548585,42.3133532997786,11.231840452001325,2.3972868431807135,0.01568529204438724,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.44766902353801397,0.3470754452824264
01134500,195000000.0,54612.01541192842,363.91172427825046,1.3329855216520956,0.06671363388503138,5.619408194945416,21.391916042238744,12.70232449090235,0.17413178702879253,0.015851853897190297,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.47172723990617255,0.2510994192296666
01134500,195000000.0,30771.33481539233,518.5093233159048,1.2555323496297197,0.06288996925416032,10.34945963445117,19.217039043959065,7.703681684330581,0.0785201435969069,0.01526781638879059,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5787861671119845,0.005875430278475924
01134500,195000000.0,30608.54567917908,518.5424135620888,1.2856637537666349,0.06289586038146286,10.545238400004097,19.345707168859576,7.682563723586813,0.07976651002911089,0.015264779310136572,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5801450738036575,0.005074390638480253
01134500,195000000.0,29970.594042810593,525.5925345108569,1.5952829296027793,0.07130998684693869,5.638049407129532,19.44894934215249,14.132023423499627,0.5997082095428012,0.015755834843030128,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5430747204010467,0.07639108760523783
01134500,195000000.0,33600.527340369365,483.30764898794513,4.343804562528579,0.07155559655629193,9.145373716405135,22.234052118447373,14.208661438330942,3.227403186032343,0.015326510846013542,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.48768145751551645,0.20554581912562375
01134500,195000000.0,30026.994368596304,523.8843816962318,1.8184633625024145,0.07156520647834252,11.963826177865284,21.928757705824893,6.822921426248687,0.09502547138475982,0.015861992032761126,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.534139169029737,0.09123392460915525
01134500,195000000.0,29984.733525778876,526.1402452405036,1.6184414968868293,0.07130998684693869,5.638049407129532,19.44894934215249,14.145731309042088,21.148983416971582,0.015755834843030128,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5403384018024151,0.08000364556834394
